imdb_converted_train01
text;label
"The primary aspect of this film which most people miss is that Luhzin lives his life as a chess game. So many people have seen this film and just don't get it, and I don't understand why. While watching this film I was taken on a private journey which floored me. I will try to explain this without any spoilers, but be forewarned, I do talk about things that happen in the movie.<br /><br />**** Possible Spoilers **** Be Forewarned!****<br /><br />His is a life of ""large moves"" versus ""small moves"". He chooses Natalia to be his Queen, and he and she behave as his Aunt first described the King and Queen and their moves when she introduced him to chess as a boy. Listen closely to that description.<br /><br />When someone asks him a question, he flashbacks to the past as if reviewing past moves. (The flashbacks are beautifully lit, by the way.) The flashbacks are quite interesting as well, for they give not only his point of view as a child, but the point of view of the other character as well. It's stunning.<br /><br />Various characters become either his helpers or his enemies, pawns, bishops and knights, their actions enlightening you as to who's side they are on. Even their placement in a scene is pivotal to understanding what is going on. Beautifully done.<br /><br />I will not comment more on what happens to the character of Luhzin, but I hope that this will illuminate what is actually happening at the end.<br /><br />This film is constantly working on many levels, which is why I endorse it. It was a treat and a joy to watch.<br /><br />If you like this film I would recommend a film called Fresh. The only way that these films are similar is the use of chess and the characters being treated as pieces.<br /><br />";1
"Emily Watson's Natalia is absolutely the most loving and romantic lead character I have ever seen on a screen. She is the queen of this film beyond all doubt. Or, is she transmuted to the king? The internecine weaving of the chess games and the families' struggles for control, power, and victory is stunning. Just as the chess masters in the film do, the director is playing many simultaneous games with our mind at once, but all weave into either major or minor patterns. The period, the costumes, and imagery of early 20th century Italy's lake district is captured magnificently. Not a single square of space is wasted.<br /><br />So many brilliant scenes abound, I cannot recount them all. I recommend budgeting enough time to watch this movie twice, possibly a week apart, because you can't possibly capture all the poetry within a 64-square yet multi-dimensional framework in one setting. <br /><br />I did not read Nabakov's book, but to try an analogy of my own, what I am reading reminds of me of another romantically triumphant poetry-as-game movie, Barry Levinson's The Natural. It totally jettisoned the downbeat ending of Bernard Malamud's fatalistic book in favor of a romantic impressionism that was uniquely American. Well, the director did that one better by seamlessly meshing Russian and Italian morals and mores as a backdrop to enlightenment. The true story here is that games are zero-sum; there is a winner and a loser, unless both contestants draw. But, in life, and especially in the context of our immortal souls, we are only limited by those constraints and life's conventions to the extent we let others break our spirit. <br /><br />Pure love, as personified by Emily Watson's Natalia, can transcend and allow all of us to be enhanced by its gifts simultaneously. Only the barriers erected by our fears can cut us off from it.<br /><br />This is a magnificent movie (10/10).";1
I'm rather surprised that no reviewer so far has commented on the rather elementary chess blunder in Luzhin's game as white against an unnamed opponent immediately before the final. Despite the use of Jonathan Speelman as consultant chess expert, Luzhin is shown winning the game with an illegal move. In between the rapid cuts away and back to the board it is not hard to spot that after Luzhin's combination culminating in a queen sacrifice, his rook on d1 is still pinned by black's rook at c1 against his king in the corner at h1. Thus he is unable to play the purported mating move Rd1-d8 which would be illegal - but he's shown doing so to rapturous applause from the audience.;1
Hi all I am a chess enthusiast since the age of about 6. I supposed I am quite obsessed by chess, but hopefully not as much as the central character in this film.<br /><br />In this film, the central character reflects a real chess player called Curt von Bardeleben who committed suicide in 1924. He is famous for a game he played against Steinitz, where a beautiful combination was played by Steinitz. Instead of resigning, he simply walked out of the tournament hall, never to return.<br /><br />The social ineptness of the central character is unfortunately a treat of some of the more serious Grandmasters you sometimes get in chess tournaments. Chess I suppose is a very big sacrifice, and you can sometimes end up imbalanced in other areas of life. A major example of this is the chess legend Bobby Fischer. Although a genius, he was also very disturbed in many ways.<br /><br />In the film, a World championship match is depicted, as between an Italian Grandmaster and Luzhin. The format is a knockout, which actually the world Governing body of Fide has sometimes employed as a format itself - going from 128 players to just 2 in the final. But this was a group knockout - which also depicts a realistic format, where the winners of each group play against each other.<br /><br />The position before adjournment makes for a fascinating chess puzzle in itself. In fact, I have done a youtube video about it, for you to explore the winning combination in detail - enjoy! http://uk.youtube.com/watch?v=XZPtdtPhwdM Best wishes Tryfon;1
A brilliant chess player attends a tournament and falls in love with a woman he meets there. On itself this would be a pretty bad angle on a story. So, there is more. There is the fact that the chess player is also completely alienated from the world because of his brilliance at the game and the fact there is some history haunting the player.<br /><br />This film steps back and forth from romantic frivolity to tournament tension to historic events that shaped the chess player and works quite nicely. It's easy to grow attached to the two main characters and easy to believe they might hit it off together like the way they do in this film. The added effect of the tournament is very good too and creates a nice tension setting.<br /><br />I have no idea of the strength of the chess players as I don't play the game myself but it looks nice and believable. All in all, most of the film goes down very easily. It is also forgotten again very easily though. So it's nice to watch but nothing more than that.<br /><br />7 out of 10 chess players caught between a rook and a hard place;1
"Once again proving his amazing versatility, John Turturro plays the introspective Russian chess genius preparing for a comeback tournament, and forging an unlikely relationship with a gadabout fellow resident (Emily Watson) at a 1920's Italian hotel. They fall in love,to the horror of her social-mountaineering mother (Geraldine James).A wonderful love story, whose gloss of chess might make it appear cerebral.But in spite of its origins in a Nabakov story, it certainly is not .The romantic elements and the sense of time and place beat the psychological analysis hands down.John Turturro, having appeared in ""Barton Fink"" ,""O Brother,Where Art thou?"" ""The Big Lebowski"" proves that he is not dependant on Coen Bros films to assert his stature.";1
"Not having read Nabokov, and knowing nothing about chess, I could only view ""The Luzhin Defence"" as a movie. <br /><br />It works really well as one of my favorite genres ""sports romances."" The chess comes alive as a tough competition much more than in, say ""Searching for Bobby Fischer,"" in showing just how much hard mental work the game can be, requiring thought, preparation, stamina and planning. I particularly liked the special effects on the chess board as alternative plays are anticipated.<br /><br />Through the feminist director Maureen Gorris (of ""Antonia""), Emily Watson with her big blue eyes gradually strengthens via her transformative relationship with John Turturro's fairly one-note absent-minded intense chess genius.<br /><br />The settings in Italy and Hungary are beautiful.<br /><br />(originally written 5/27/2001)";1
"Don't know how this missed award nominations. Great film. Certainly of the calibre of ""Beautiful Mind"" Great acting, photography, script and drama. I can't imagine anyone not being entranced by this film.";1
"This movie was well done in all respects. The acting is superb along with the fine audio soundtrack which I purchased because it was so moving. It is my all time favorite movie ahead of eastwoods ""white hunter,black heart"". This movie is simply the best.<br /><br />cheers Zuf";1
"This movie stars Emily Watson, of Breaking the Waves fame. This movie about one man's obsession takes place at a resort where a chess tournament is being held. A chess master arrives and shortly after falls madly in love (at first sight) with a woman, played by Emily Watson. She falls for this oddball of a man, who is obsessed with chess. This is all at the dismay of her mother, who is far more interested in seeing her with another young gentleman; a proper gentleman. Her mother feels that this is just a passing fancy for the young woman, as she has a tendency to take in odd animals and such. What ensues is mostly a journey through the man's psyche. It tells the story of how his past is closely tied with his present. Emily Watson is amazing in this, as well as the actor who plays the main character. It is definitely slow, but is well worth the watching. The ending was even satisfying. :)";1
As a psychiatrist specialized in trauma, I find this film a beautiful shown example of a severe psychic trauma, even a trauma. It not only explains the enormous difficulties those people have to cope wither, but that even love is sometimes not enough. But she tries!;1
The story-line was rather interesting, but the characters were rather flat and at times too extreme in their thoughts/behavior. More extreme than necessary. Also, I think something went wrong in the casting. John Turtorro doesn't really satisfy me playing a semi-autistic chess player, not to speak of the Italian player. Motives weren't very much outlined either.<br /><br />;1
The literary genius of Vladimir Navokov is brought to the screen again and many in the cultured world will take notice. The director puts us in check mate with the story of Alexander, an absentminded chaplinesque study of chess addiction. Nastasya is vacationing in a marble columned resort where a chess championship is being hosted. She meets Alexander by picking up a queen piece he drops thru his coat pocket. A magnetic attraction evolves whereby he proposes the next day, the mother alarmed telegrams the husband. He arrives and questioning Alexander we get these fades to the past, ala' Godfather II, where we see young Alexander, a child prodigy. He is taken under a school teachers wing and exploits his genius for 10 yrs making vast sums. Thinking Alexander reached his peak, abandons him but becomes legend. The old teacher returns causing harm, trying to give victory to an old rival of Alexander. In a serious chess game where World Chess Champion victory is one way to immortality, the chess clock ticks, match time ends to conclude the next day. That day is Nastasya's wedding, the old teacher interferes and Alexander is sent on a nervous breakdown. Nastasya, holding her stomach and looking thru her love's coat finds his strategy for the match and follows the moves. Though the film unfortunately sways from its Russian roots, its low back cut dresses are lovely, Alexander plays his role sublimely.The director underestimated her audience, we hardly ever get to play and the only hint of The Luzhin Defense is after trading queens, isolate the opponents King with your 3 paws & King, sacrificing the castle for mate. Nastasya is a great match, but feel its conclusion deserved more intensity, but maybe the emotions were right on check for chess meant more to him than her. The Luzhin Defense elegantly gives Navokov honor, the complexity of his work in images is a world event not to be missed.;1
This film is one of the few quality films of 2000 and definitely one of my best. The scenario is based on the novel by Vladimir Nabokov and the transfer to the big screen is absolutely brilliant. <br /><br />The photography of the film is excellent as is the acting of both Turturro and Watson. Turturro definitely gives his best performance to date proving he's worth much more than what we thought. Watson also performs brilliantly.<br /><br />The story is about a phenomenal chess player (Turturro) which is also extremely eccentric in his everyday life. The film is presented in a non linear time, with multiple flashbacks of Luzhin's childhood. Through those, the complex character of Luzhin is described. <br /><br />I have nothing more to say, but to suggest this film to anyone.;1
This was an exteremely good historical drama. John Turturro is excellent as the tortured genius Luzhin and brilliantly portrays the character's manic affectations such as his strange dancing. Emily Watson is fine in her support role as the sensitive lover Natalia.<br /><br />The relatonship between chess and near madness is well explored by Gorris and familiar Nabokov preoccupations such as 'eternal innocence' (i.e. 'Lolita') are evident in this film. I think I will now go on to read the novel. It was a touching and tragic ending and it was hard to keep a dry eye. Brilliant movie!;1
"Marlene Gorris has established herself as one of the world's great directors. This sensitive, visually beautiful film is based on a story by Vladimir Nabokov and captures well that writer's dark irony. John Turturro gives what I consider to be his finest performance (I am usually not a fan of his); and Emily Watson is brilliant as well. Well worth seeing.";1
I fell in love with Emily Watson in Breaking the Waves, then grew even more fascinated by her range and adeptness in Hilary and Jackie. Now comes this stunning portrayal of a rich girl who spurns breeding and convention in favor of mothering the tortured soul of the child of a man clearly in need of mothering. Her eyes are the mirror to his soul --and what gentle and beautiful eyes they are.<br /><br />Those who take things literally will find Marleen Gorris' poetic and allegorical direction quite frustrating. Romantics who are willing to go with the amazing kinetic energy is this filmed allegorical poem will be well rewarded.;1
"Of course the plot, script, and, especially casting are strong in the film. So many fine things to see. One aspect I liked especially is the idea of the antagonist--Luzhini's (Turturro's)--ex-mentor working his evil on the sidelines. His chess opponent--an Italian dandy in three piece and cane--turns out to be a real gent, and a truly fine chess player. To his credit the ""opponent"" nobly goes along with the plan at the end to complete the final game for the championship posthumously (Luzhin has taken a flyer out a window--sad, but so releasing to him)by way of the unstable genius' widow (Emily Watson.) In death, then, because of the gallantry of an honorable chess master, Luzhin's defence (which he worked out in a late moment of lucidity) is allowed to be played. The Italian gent commends the play and calls it brilliant. Talk about a dramatic ""end game!""";1
"""The Luzhin Defence"" is, in the foreground, a story of an idiosyncratic chess savant (Turturro) who becomes consumed by the game and, in the background via flashbacks, his boyhood life and the forces which created the man he has become. Factor in good and evil in the forms of his his love interest (Watson) and former ""mentor"" (Wilson) respectively and you have a plaintive drama laced with poignant and delicately humorous moments mingled with the rich scenic beauty of Italy's Lake Como and the intensity of high chess play. An excellent film for those into period dramas, the auteur's euphemistic chess play metaphor for orgasmic delight is an indication of the subtle wit behind the film.";1
Being that this movie has a lot of fine entertainment qualities I think it should some more credit than it has been given on imdb.<br /><br />It's your basic 'who done it?' thriller with sex and murder but it keeps you guessing right to the end. I like these kinds of movies and I certainly think this one meets the standard.<br /><br />To me it was worth watching more than once so I'll give it an 8 on imdb.;1
This is a wonderful new crime series, bringing together three old stalwarts of British television (Denis Waterman, James Bolam and Alun Armstrong) as retired detectives brought back to help clear up old cases, under the leadership of younger, career-focused Amanda Redman. The three quirky, irritable old cops make a brilliant team, applying twenty-year old detection methods in a police force which has moved a long way on since then - sometimes with effect, at other times to the horror of their senior officers. The three are portrayed sympathetically, warts and all. There are splendid comic scenes, and some very moving ones as each of the three has to come to terms with growing old and the legacy of their pasts.<br /><br />At the end of the first six-part series (we are promised a further series next year) each of the characters had developed. Widower James Bolam cannot come to terms with his wife's untimely death. Lothario Denis Waterman is learning to accept his role as grandfather. And even obsessive Alun Armstrong is helped by his new friends to fight the demons of his past - and keep taking the medication! While Amanda Redman has to face the all-too-familiar conflict between having a life and a career. The story lines have been interesting, if rather heavily dependent on the wonders of DNA-testing. But it is the interplay of four of Britain's finest actors which has made the series unmissable.;1
This is the best series of its type I've seen all year. I can't help thinking it's just my luck - a series I love gets 6 episodes (and more next year) and the constant stream of cookie-cutter cop shows get never ending episodes.<br /><br />I think the reasons New Tricks succeeds are many. The scripts are good, and the mix of characters superb, The acting is top flight, and the blend of comedy and drama works a treat. The stories aren't all that memorable, but that's not the reason I watch shows like this one. <br /><br />The theme song is a favourite, and we were disappointed to find it isn't available in any published edition. Great stuff, BBC- a triumph of sense over sex-appeal (aside from the young constable nobody's there as eye-lolly, and even if he IS, he can still act!).;1
"My wife, Kate and I absolutely loved the series and can't wait for the next one (hopefully there is a sequel!). I would love to know what the catchy song is called and who wrote it, maybe because I am ""old and grey"" and still interested in life:-). If anyone has the full lyrics please send them.<br /><br />Of course one big reason why my wife and I liked this series so much was that we are 75 years old and retired but still very active intellectually. It's great to see a show that highlights the contribution to society that can still be made by older people with special skills and experience. The human interest aspect showing the interactions of the characters and the younger people around them is an important part of the show.<br /><br />This series is highly entertaining and very sophisticated, on a par with some of our other favourites, ""Spooks"" and ""Hustle"".";1
This program is a lot of fun and the title song is so catchy I can't get it out of my head. I find as I get older I am drawn to the wrinklies who get things done, and these four are excellent in their endeavors. Some of what they do is outrageous but brilliant considering that now days with our PC world we'd never be able to do it in real life. I always learn something from the shows. But if you like mystery, drama, comedy, and a little forensic work you'll love this show. It reminds me of Quincy, ME in one way and Barney Miller in another the way they work and inter-react with each other. They screw up a lot but they get the job done, and that's what counts.;1
This is a lovely, spirit-restoring movie. From the use of the actual villa that inspired Elizabeth Arngrim to write the novel in the 1920s to the inspired casting, every choice was perfectly right! The quiet joy of this film doesn't stale after repeated viewings. Josie Lawrence, Miranda Richardson, Polly Walker and Joan Plowright seem to have been born to play these parts! I would dearly love to see Enchanted April released on DVD in a widescreen format.;1
"""Magic"" isn't too strong a word for the spell this film weaves. You find yourself relaxing, and seeing others in a more benevolent light... Any movie that has that civilizing an effect on viewers deserves serious attention. Seldom are we soaked in beauty like this. As if that weren't enough, it's funny. Performances are, without exception, extraordinary, but special mention must be made of the miraculous Miranda Richardson, and the superb Josie Walker - both open like roses.<br /><br />Why ISN'T this film on DVD? It deserves to live forever.";1
"Had a bad day? Dog bit the mailman? Car wouldn't start? People got on your nerves? Then refresh yourself with a delightful experience.<br /><br />Two women decide to pool their resources in answer to an ad for a month's rental of a villa in Italy. Due to financial circumstances, two other women join them. Two have humdrum marital lives; one is an elderly woman who prefers to live in the past; the fourth is a wealthy and beautiful woman wholly jaded by life.<br /><br />As the spell of the villa permeates their spirits, each grows in her own way and is uplifted in her outlook. This also changes the people in their lives who have visited them. As they leave you know the magic of the villa will remain with them...and you will find your outlook altered, for the better. A delightfully uplifting movie!";1
"I always tell people that ""Enchanted April"" is an adult movie with no cussing, no sex, and no violence. One might think of it as ""the ultimate chick flick"", but I bet there are one or two enlightened men out there who love it too. Don't invite the kids, though. This movie is very low-key.<br /><br />Seeing ""Enchanted April"" is a very healing experience. The sound track and gorgeous scenery, along with the ladies' gentle manners, bring to mind the peace and beauty of a pre-Raphaelite painting.<br /><br />Lest anyone think yours truly only watches one kind of movie, I will paraphrase a line I heard once on ""Saturday Night Live"" and say that my two favorite movies are ""The Deer Hunter"" and ""Enchanted April"".";1
"""My child, my sister, dream <br /><br />How sweet all things would seem <br /><br />Were we in that kind land to live together, <br /><br />And there love slow and long, <br /><br />There love and die among <br /><br />Those scenes that image you, that sumptuous weather.""<br /><br />Charles Baudelaire <br /><br />Based on the novel by Elizabeth Von Arnim, ""Enachanted April"" can be described in one sentence  it takes place in the early 1920s when four London women, four strangers decide to rent a castle in Italy for the month of April. It is the correct description but it will not prepare you for the fact that ""Enchanted April"" - an ultimate ""feel good"" movie is perfection of its genre. Lovely and sunny, tender and peaceful, kind and magical, it is like a ray of sun on your face during springtime when you want to close your eyes and smile and stop this moment of serene happiness and cherish it forever. This is the movie that actually affected my life. I watched it during the difficult times when I was lost, unhappy and very lonely, when I had to deal with the sad and tragic events and to come to terms with some unflattering truth about myself. It helped me to regain my optimism and hope that anything could be changed and anything is possible. I had promised to myself then that no matter what, I would pull myself out of misery and self-pity and I would appreciate every minute of life - with its joy and its sadness...I promised myself that I would go to Italy and later that year I did and I was not alone.<br /><br />Charming, enchanting, and heartwarming, ""Enchanted April"" is one of the best movies ever made and my eternal love. This little film is a diamond of highest quality.";1
If anyone is wondering why no one makes movies like they used to, with conversation, character and a simple theme of friendship struggling to evolve into something new, better and different, those folks need to take in this film and see top notch writing, directing, and acting that melds into a wonderful evening of observation on how things used to be in Italy and England. Other days, other times funneled into a terrific comedy of entertainment, made in 1992 with Alfred Molina, Joan Plowright, Polly Walker, Josie Lawrence, Jim Broadbent, Miranda Richardson, and Michael Kitchens in the major roles. Under the brush stroke direction of Mike Newell, these actors accomplish vividly memorable performances that are photographed with a sublimely subtle painter's eye. Reminiscent of the theatrical bedroom farce of the turn of the century, this film might be called a friendship farce that becomes a worthwhile experience in the growth of the romantic nature within each character, and the viewer, too. An artistic telegram on the importance of caring about those around us.;1
"I'm biased towards any movie that paints a luxuriant picture of Italy - in my opinion the most romantic country in the world. Unfortunately the movie was rather short, unusually so for a period piece, and a little sparse on the cinematography aspect. However, the excellent story makes up for it. The four ladies embark on a much-needed relaxing vacation with problems on their minds. Over the course of the movie, they realize their problems and begin fixing them. They believe San Salvatore, the castle they stay in, has an enchanting effect on people. ""It's a tub of love,"" says Lottie Wilkins. You can watch their gradual change from dissatisfied to exuberant as the Italian seaside works its magic on them.<br /><br />All their problems and their solutions are plausible. The actresses were great. The background music seemed very appropriate for an romantic Italian locale. All in all, a 10/10 movie for me.";1
For anyone who's judged others at first meeting, here is the perfect tutorial on depth of character. The grumpy old lady has a soft, thoughtful heart - and needs new friends. The flighty, unsure, 'ditsy' dame who makes inappropriate, uncomfortable comments - sees deep into your soul and has pure love for all. The cold, prim, proper, neglected wife has passion simmering that could boil over at any minute - given the right setting. The perfect beauty - rich, sweet, partying, pursued by throngs - wants peace, quiet, and love without possessiveness. <br /><br />By taking the time to look beyond the surface, you will find treasures in everyday life, from the least expected sources. All it takes is patience and a touch of enchantment.;1
I think this movie is absolutely beautiful. And I'm not referring only to the breathtaking scenery. It's about two unhappy English housewives who decide to rent an Italian castle to take a break from their not so happy home lives. In the end four women total rent the place together, all with different personalities and different reasons for being there. In this magically beautiful place they all find the peace they're longing for and interestingly that peace comes from inward reflections and resolutions, more so than without. I also find it wonderful because of the relationships that are developed out kindness and understanding. The acting is a joy to watch in itself. I especially love the characters of Lottie (Josie Lawrence) and Lady Caroline (Polly Walker).;1
This is one of the best movies. It is one of my favorites. A movie with good acting. The story is very sensitive and touching. Good camera work also.<br /><br />The names of the actresses and actors are not at the top of the American Star list. However, they give equal or better performances than the top of the list.<br /><br />It is such a pleasure to see a movie about true love, romance, friendship without having to endure watching someone having to kick-box their way to save the world.<br /><br />If you don't like this movie then you have no heart or feelings. Then go watch a sports movie. There is no killing or horror here. See the movie. It is a must. TH;1
One of my all time favourite films, ever. Just beautiful, full of human emotion, wit, humour, intelligence. The story grows, as does the lesson of life, just a wonderful film in so many ways.<br /><br />The cast are also fantasic..... a great selection of the finest British talent around. I loved them all for every diverse element brought into the film.<br /><br />Italy has to be one of the most romantic places to form a story such as this, - everything about this film works.<br /><br /> I love it :);1
I first saw Enchanted April about five years ago. I loved it so much that my husband surprised me with a copy the following Christmas. It's about two women who decide to rent a castle in Italy for the month of April, leaving their humdrum lives behind them. They are very sad women at the outset of the film, and you can't help but root them on as they plan this get-away with two other women they invite along to share the expenses. This is perhaps the most feel good movie I have ever seen. It' pure and simple, with no car chases, no animosities and no deaths. It was made with care and in very good taste. You cannot help but smile all through it -- except when you're crying happy tears!;1
